CELEX_number,case_number,year_case,year_judgment,date_case,date_judgment,language,case_duration,rate_of_production,Maas,judges,judge_rapporteur,JR_experience,JR_Country,JR_Any_Judge,JR_France,JR_Belgium,JR_Belgium_French,JR_Lux,JR_Francophone,AG_Country,advocate_general,art_256,art_258,art_263,art_265,art_267,art_268,art_270,word_count
61963CJ0023,23/63,1963,1963,5/8/63,12/5/63,French,211,8.672985782,0.212941488,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Lecourt,2,France,0,1,0,0,0,1,Germany,Roemer,0,0,1,0,0,1,0,1830
61963CJ0026,26/63,1963,1964,5/13/63,7/1/64,French,415,8.742168675,0.225407381,"Hammes, Lecourt, Rossi",Lecourt,2,France,0,1,0,0,0,1,Germany,Roemer,0,0,0,0,0,0,1,3628
61963CJ0027,27/63,1963,1964,5/13/63,3/19/64,French,311,6.311897106,0.216366894,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Lecourt,2,France,0,1,0,0,0,1,Germany,Roemer,0,0,0,0,0,0,1,1963
61963CJ0028,28/63,1963,1963,5/13/63,12/5/63,Dutch,206,6.004854369,0.202645254,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Hammes,10,Luxembourg,1,0,0,0,1,1,Germany,Roemer,0,0,1,0,0,0,0,1237
61963CJ0053,53/63,1963,1963,5/15/63,12/5/63,German,204,8.039215686,0.201113599,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Strauss,2,Germany,1,0,0,0,0,0,Germany,Roemer,0,0,1,0,0,0,0,1640
61963CJ0055,55/63,1963,1964,5/22/63,6/9/64,Italian,384,4.567708333,0.217303605,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Rossi,6,Italy,1,0,0,0,0,0,Germany,Roemer,0,0,1,0,0,1,0,1754
61963CJ0066,66/63,1963,1964,5/28/63,7/15/64,Dutch,414,9.536231884,0.217858418,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Trabucchi,3,Italy,0,0,0,0,0,0,France,Lagrange,0,0,1,0,0,0,0,3948
61963CJ0067,67/63,1963,1964,6/4/63,3/19/64,French,289,9.743944637,0.219218227,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Hammes,10,Luxembourg,1,0,0,0,1,1,Germany,Roemer,0,0,1,0,0,0,0,2816
61963CJ0068,68/63,1963,1965,6/13/63,7/8/65,French,756,8.291005291,0.208522287,"Delvaux, Strauss, Trabucchi",Strauss,2,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,0,1,1,6268
61963CJ0069,69/63,1963,1964,6/22/63,6/9/64,French,353,4.807365439,0.209937121,"Delvaux, Strauss, Trabucchi",Delvaux,7,Belgium,0,0,1,1,0,1,France,Lagrange,0,0,0,0,0,0,1,1697
61963CJ0070,70/63,1963,1964,12/18/63,7/7/64,French,202,16.60891089,0.229797194,"Delvaux, Strauss, Trabucchi",Delvaux,7,Belgium,0,0,1,1,0,1,France,Lagrange,0,0,0,0,0,0,1,3355
61963CJ0073,73/63,1963,1964,7/11/63,2/18/64,Dutch,222,9.882882883,0.222174618,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Donner,6,Netherlands,0,0,0,0,0,0,Germany,Roemer,0,0,0,0,1,0,0,2194
61963CJ0075,75/63,1963,1964,7/15/63,3/19/64,Dutch,248,9.685483871,0.231515958,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Strauss,2,Germany,1,0,0,0,0,0,France,Lagrange,0,0,0,0,1,0,0,2402
61963CJ0078,78/63,1963,1964,7/29/63,7/1/64,French,338,10.23372781,0.232820933,"Hammes, Lecourt, Rossi",Hammes,10,Luxembourg,1,0,0,0,1,1,Germany,Roemer,0,0,0,0,0,0,1,3459
61963CJ0079,79/63,1963,1964,7/29/63,6/9/64,French,316,6.221518987,0.224818358,"Hammes, Lecourt, Rossi",Lecourt,2,France,0,1,0,0,0,1,Germany,Roemer,0,0,0,0,0,0,1,1966
61963CJ0080,80/63,1963,1964,7/29/63,7/1/64,French,338,10.84023669,0.231279062,"Hammes, Lecourt, Rossi",Rossi,6,Italy,1,0,0,0,0,0,Germany,Roemer,0,0,0,0,0,0,1,3664
61963CJ0083,83/63,1963,1965,8/7/63,7/8/65,French,701,5.32382311,0.205446879,"Delvaux, Strauss, Trabucchi",Strauss,2,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,3732
61963CJ0084,84/63,1963,1964,8/3/63,6/25/64,French,327,6.226299694,0.212636328,"Delvaux, Strauss, Trabucchi",Trabucchi,3,Italy,0,0,0,0,0,0,France,Lagrange,0,0,0,0,0,0,1,2036
61963CJ0087,87/63,1963,1964,10/4/63,7/7/64,French,277,7.85198556,0.213322093,"Delvaux, Strauss, Trabucchi",Delvaux,7,Belgium,0,0,1,1,0,1,France,Lagrange,0,0,0,0,0,1,1,2175
61963CJ0090,90/63,1963,1964,10/15/63,11/13/64,French,395,5.946835443,0.217876779,"Delvaux, Donner, Hammes, Lecourt, Trabucchi",Donner,6,Netherlands,0,0,0,0,0,0,Germany,Roemer,0,1,0,0,0,0,0,2349
61963CJ0092,92/63,1963,1964,10/17/63,6/9/64,Dutch,236,6.68220339,0.228312589,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Strauss,2,Germany,1,0,0,0,0,0,France,Lagrange,0,0,0,0,1,0,0,1577
61963CJ0093,93/63,1963,1964,10/25/63,7/7/64,French,256,8.4375,0.207972065,"Delvaux, Strauss, Trabucchi",Delvaux,7,Belgium,0,0,1,1,0,1,France,Lagrange,0,0,0,0,0,1,1,2160
61963CJ0094,94/63,1963,1964,10/28/63,6/9/64,French,225,18.31111111,0.229996239,"Hammes, Lecourt, Rossi",Hammes,10,Luxembourg,1,0,0,0,1,1,Germany,Roemer,0,0,0,0,0,0,1,4120
61963CJ0097,97/63,1963,1964,10/28/63,7/7/64,French,253,5.95256917,0.217120424,"Hammes, Lecourt, Rossi",Rossi,6,Italy,1,0,0,0,0,0,Germany,Roemer,0,0,0,0,0,0,1,1506
61963CJ0100,100/63,1963,1964,11/12/63,7/15/64,Dutch,246,11.45121951,0.237032729,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Strauss,2,Germany,1,0,0,0,0,0,France,Lagrange,0,0,0,0,1,0,0,2817
61963CJ0101,101/63,1963,1964,11/15/63,5/12/64,French,179,8.882681564,0.233055654,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Delvaux,7,Belgium,0,0,1,1,0,1,France,Lagrange,0,0,0,0,1,0,0,1590
61963CJ0102,102/63,1963,1964,11/27/63,12/17/64,French,386,6.132124352,0.222057409,"Delvaux, Lecourt, Trabucchi",Trabucchi,3,Italy,0,0,0,0,0,0,Germany,Roemer,0,0,0,0,0,0,1,2367
61963CJ0103,103/63,1963,1964,11/29/63,7/2/64,German,216,2.699074074,0.18383824,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Lecourt,2,France,0,1,0,0,0,1,Germany,Roemer,0,0,0,1,0,0,0,583
61963CJ0106,106/63,1963,1965,12/20/63,7/1/65,German,559,3.53667263,0.204637981,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Donner,6,Netherlands,0,0,0,0,0,0,Germany,Roemer,0,0,1,0,0,0,0,1977
61963CJ0108,108/63,1963,1965,12/20/63,1/21/65,Italian,398,6.555276382,0.208816526,"Delvaux, Donner, Hammes, Lecourt, Trabucchi",Donner,6,Netherlands,0,0,0,0,0,0,Germany,Roemer,0,0,1,0,0,0,0,2609
61963CJ0109,109/63,1963,1964,12/23/63,12/16/64,French,359,5.412256267,0.222670867,"Donner, Lecourt, Monaco",Lecourt,2,France,0,1,0,0,0,1,Germany,Roemer,0,0,0,0,0,0,1,1943
61963CJ0110,110/63,1963,1965,12/24/63,7/8/65,French,562,9.323843416,0.21945445,"Delvaux, Strauss, Trabucchi",Strauss,2,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,0,1,1,5240
61963CJ0111,111/63,1963,1965,12/27/63,7/13/65,German,564,11.17375887,0.218202107,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Strauss,2,Germany,1,0,0,0,0,0,Germany,Roemer,0,0,1,0,0,0,0,6302
61964CJ0001,23377,1964,1964,1/13/64,7/2/64,French,171,5.403508772,0.209674822,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Trabucchi,4,Italy,0,0,0,0,0,0,France,Lagrange,0,0,1,0,0,0,0,924
61964CJ0003,23437,1964,1965,2/13/64,7/8/65,French,511,3.178082192,0.220767995,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Delvaux,8,Belgium,0,0,1,1,0,1,Germany,Roemer,0,0,1,0,0,0,0,1624
61964CJ0006,23529,1964,1964,2/20/64,7/15/64,Italian,146,28.95890411,0.235411919,"Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi",Lecourt,3,France,0,1,0,0,0,1,France,Lagrange,0,0,0,0,1,0,0,4228
61964CJ0009,23621,1964,1965,3/18/64,6/2/65,Italian,441,1.555555556,0.186116751,"Delvaux, Donner, Hammes, Lecourt, Monaco",Hammes,11,Luxembourg,1,0,0,0,1,1,France,Gand,0,0,0,0,0,1,0,686
61964CJ0010,23651,1964,1965,3/26/64,2/24/65,French,335,3.626865672,0.206223781,"Donner, Monaco, Strauss",Donner,7,Netherlands,0,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,1215
61964CJ0011,23682,1964,1965,4/6/64,4/7/65,French,366,6.691256831,0.221901127,"Delvaux, Lecourt, Trabucchi",Delvaux,8,Belgium,0,0,1,1,0,1,Germany,Roemer,0,0,0,0,0,0,1,2449
61964CJ0012,23712,1964,1965,4/6/64,3/31/65,French,359,5.977715877,0.226460284,"Donner, Monaco, Strauss",Monaco,1,Italy,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,2146
61964CJ0014,14/64,1964,1965,4/27/64,2/16/65,Italian,295,5.583050847,0.20572206,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Lecourt,3,France,0,1,0,0,0,1,Germany,Roemer,0,0,1,0,0,0,0,1647
61964CJ0015,15/64,1964,1966,4/29/64,12/15/66,French,960,1.607291667,0.223216786,"Delvaux, Lecourt, Trabucchi",Trabucchi,4,Italy,0,0,0,0,0,0,Germany,Roemer,0,0,0,0,0,0,1,1543
61964CJ0016,16/64,1964,1965,4/29/64,3/31/65,French,336,8.008928571,0.210908787,"Donner, Monaco, Strauss",Strauss,3,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,2691
61964CJ0018,18/64,1964,1965,5/12/64,7/14/65,French,428,4.252336449,0.209154857,"Donner, Monaco, Strauss",Donner,7,Netherlands,0,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,1820
61964CJ0020,20/64,1964,1965,5/19/64,2/4/65,Italian,261,6.340996169,0.218946688,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Donner,7,Netherlands,0,0,0,0,0,0,France,Gand,0,0,0,0,1,0,0,1655
61964CJ0021,21/64,1964,1965,5/22/64,3/31/65,Italian,313,7.85942492,0.214887488,"Delvaux, Donner, Hammes, Lecourt, Monaco",Monaco,1,Italy,1,0,0,0,0,0,Germany,Roemer,0,0,1,0,0,0,0,2460
61964CJ0023,23/64,1964,1965,5/26/64,3/31/65,French,309,6.262135922,0.21976338,"Donner, Monaco, Strauss",Strauss,3,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,1935
61964CJ0024,24/64,1964,1964,5/29/64,12/2/64,Dutch,187,8.438502674,0.230602838,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Strauss,3,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,1,0,0,1578
61964CJ0027,27/64,1964,1965,6/26/64,7/8/65,Italian,377,9.859416446,0.223776189,"Delvaux, Lecourt, Trabucchi",Delvaux,8,Belgium,0,0,1,1,0,1,Germany,Roemer,0,0,0,0,0,0,1,3717
61964CJ0028,28/64,1964,1965,7/2/64,4/7/65,German,279,9.268817204,0.223743409,"Donner, Monaco, Strauss",Monaco,1,Italy,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,2586
61964CJ0031,31/64,1964,1965,5/28/64,3/11/65,Dutch,287,5.463414634,0.233687837,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Strauss,3,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,1,0,0,1568
61964CJ0032,32/64,1964,1965,7/27/64,6/17/65,Italian,325,6.415384615,0.213514056,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Lecourt,3,France,0,1,0,0,0,1,Germany,Roemer,0,0,1,0,0,0,0,2085
61964CJ0033,33/64,1964,1965,7/25/64,3/11/65,Dutch,229,6.563318777,0.221225299,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Strauss,3,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,1,0,0,1503
61964CJ0035,35/64,1964,1965,8/7/64,4/7/65,French,243,5.115226337,0.209979663,"Donner, Monaco, Strauss",Donner,7,Netherlands,0,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,1243
61964CJ0036,36/64,1964,1965,8/14/64,6/2/65,French,292,7.482876712,0.222441917,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Hammes,11,Luxembourg,1,0,0,0,1,1,Germany,Roemer,0,0,1,0,0,0,0,2185
61964CJ0037,37/64,1964,1965,8/20/64,7/13/65,German,327,9.629969419,0.218543532,"Delvaux, Hammes, Lecourt, Strauss, Trabucchi",Trabucchi,4,Italy,0,0,0,0,0,0,Germany,Roemer,0,0,1,0,0,0,0,3149
61964CJ0038,38/64,1964,1965,8/24/64,4/1/65,German,220,3.445454545,0.209371876,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Donner,7,Netherlands,0,0,0,0,0,0,France,Gand,0,0,1,0,0,0,0,758
61964CJ0039,39/64,1964,1965,8/28/64,7/13/65,French,319,8.927899687,0.215753321,"Donner, Hammes, Lecourt, Monaco, Trabucchi",Monaco,1,Italy,1,0,0,0,0,0,Germany,Roemer,0,0,1,0,0,0,0,2848
61964CJ0040,40/64,1964,1965,9/11/64,4/1/65,Italian,202,6.48019802,0.207802265,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Delvaux,8,Belgium,0,0,1,1,0,1,Germany,Roemer,0,0,1,0,0,0,0,1309
61964CJ0043,43/64,1964,1965,9/23/64,6/17/65,German,267,6.902621723,0.234451864,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Monaco,1,Italy,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,1843
61964CJ0045,45/64,1964,1965,10/13/64,12/1/65,Italian,414,4.852657005,0.219637333,"Delvaux, Donner, Hammes, Lecourt, Trabucchi",Hammes,11,Luxembourg,1,0,0,0,1,1,France,Gand,0,1,0,0,0,0,0,2009
61964CJ0046,46/64,1964,1965,10/16/64,7/14/65,French,271,3.907749077,0.212468602,"Donner, Monaco, Strauss",Strauss,3,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,1059
61964CJ0048,48/64,1964,1965,10/29/64,6/16/65,French,230,5.769565217,0.202391017,"Donner, Monaco, Strauss",Donner,7,Netherlands,0,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,1327
61964CJ0049,49/64,1964,1965,11/10/64,7/8/65,French,240,5.241666667,0.208360418,"Delvaux, Lecourt, Trabucchi",Lecourt,3,France,0,1,0,0,0,1,Germany,Roemer,0,0,0,0,0,0,1,1258
61964CJ0050,50/64,1964,1965,11/21/64,7/14/65,French,235,4.489361702,0.21737521,"Donner, Monaco, Strauss",Monaco,1,Italy,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,1055
61964CJ0052,52/64,1964,1965,11/23/64,12/14/65,French,386,2.168393782,0.22943666,"Donner, Monaco, Strauss",Monaco,1,Italy,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,837
61964CJ0055,55/64,1964,1965,12/5/64,11/17/65,French,347,3.161383285,0.217714075,"Delvaux, Lecourt, Trabucchi",Lecourt,3,France,0,1,0,0,0,1,Germany,Roemer,0,0,0,0,0,0,1,1097
61964CJ0056,56/64,1964,1966,12/8/64,7/13/66,"French, German",582,13.34020619,0.224945573,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Trabucchi,4,Italy,0,0,0,0,0,0,Germany,Roemer,0,0,1,0,0,0,0,7764
61965CJ0002,23774,1965,1966,1/15/65,6/30/66,Italian,531,1.822975518,0.202628018,"Donner, Hammes, Lecourt, Monaco, Trabucchi",Donner,8,Netherlands,0,0,0,0,0,0,France,Gand,0,0,1,0,0,0,0,968
61965CJ0003,23802,1965,1965,1/19/65,12/15/65,French,330,8.154545455,0.208288025,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Strauss,4,Germany,1,0,0,0,0,0,Germany,Roemer,0,0,1,0,0,1,0,2691
61965CJ0004,23833,1965,1965,1/19/65,12/15/65,French,330,5.960606061,0.206795278,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Trabucchi,5,Italy,0,0,0,0,0,0,Germany,Roemer,0,0,1,0,0,1,0,1967
61965CJ0005,23863,1965,1965,1/26/65,12/14/65,French,322,3.173913043,0.208545746,"Donner, Monaco, Strauss",Strauss,4,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,1022
61965CJ0008,23955,1965,1966,1/29/65,2/8/66,Italian,375,4.28,0.210019078,"Delvaux, Donner, Hammes, Lecourt, Monaco",Donner,8,Netherlands,0,0,0,0,0,0,France,Gand,0,0,1,0,0,0,0,1605
61965CJ0009,23986,1965,1967,2/2/65,3/2/67,Italian,758,2.527704485,0.211531267,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Lecourt,4,France,0,1,0,0,0,1,Germany,Roemer,0,0,1,0,0,0,0,1916
61965CJ0010,24016,1965,1965,2/16/65,7/8/65,German,142,5.915492958,0.203746372,"Donner, Hammes, Lecourt, Strauss, Trabucchi",Donner,8,Netherlands,0,0,0,0,0,0,France,Gand,0,0,0,0,1,0,0,840
61965CJ0011,24047,1965,1965,2/17/65,12/14/65,French,300,3.59,0.225470446,"Donner, Monaco, Strauss",Monaco,2,Italy,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,1077
61965CJ0012,24077,1965,1965,2/26/65,12/14/65,French,291,3.577319588,0.229428333,"Donner, Monaco, Strauss",Monaco,2,Italy,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,1041
61965CJ0015,15/65,1965,1965,3/17/65,12/15/65,German,273,5.472527473,0.214791625,"Delvaux, Lecourt, Trabucchi",Delvaux,9,Belgium,0,0,1,1,0,1,France,Gand,0,0,0,0,0,0,1,1494
61965CJ0016,16/65,1965,1965,3/16/65,12/1/65,German,260,9.565384615,0.217286551,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Donner,8,Netherlands,0,0,0,0,0,0,France,Gand,0,0,0,0,1,0,0,2487
61965CJ0018,18/65,1965,1966,3/30/65,5/5/66,French,401,7.877805486,0.219553628,"Delvaux, Lecourt, Trabucchi",Lecourt,4,France,0,1,0,0,0,1,Germany,Roemer,0,0,0,0,0,0,1,3159
61965CJ0020,20/65,1965,1965,4/9/65,11/17/65,Italian,222,3.68018018,0.210834982,"Delvaux, Lecourt, Trabucchi",Delvaux,9,Belgium,0,0,1,1,0,1,Germany,Roemer,0,0,0,0,0,0,1,817
61965CJ0021,21/65,1965,1965,4/16/65,12/14/65,French,242,6.690082645,0.220757123,"Donner, Monaco, Strauss",Strauss,4,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,1619
61965CJ0025,25/65,1965,1967,5/4/65,3/2/67,Italian,667,3.916041979,0.219619563,"Donner, Hammes, Lecourt, Strauss, Trabucchi",Hammes,12,Luxembourg,1,0,0,0,1,1,France,Gand,0,0,1,0,0,0,0,2612
61965CJ0028,28/65,1965,1966,5/12/65,12/15/66,Italian,582,3.037800687,0.216342828,"Delvaux, Lecourt, Trabucchi",Delvaux,9,Belgium,0,0,1,1,0,1,Germany,Roemer,0,0,0,0,0,0,1,1768
61965CJ0030,30/65,1965,1966,5/24/65,3/22/66,Italian,302,11.43046358,0.215789787,"Delvaux, Donner, Hammes, Lecourt, Monaco",Delvaux,9,Belgium,0,0,1,1,0,1,Germany,Roemer,0,0,1,0,0,0,0,3452
61965CJ0031,31/65,1965,1966,5/28/65,12/15/66,Italian,566,1.549469965,0.21432735,"Delvaux, Lecourt, Trabucchi",Delvaux,9,Belgium,0,0,1,1,0,1,Germany,Roemer,0,0,0,0,0,0,1,877
61965CJ0032,32/65,1965,1966,5/31/65,7/13/66,Italian,408,9.31127451,0.22756804,"Delvaux, Donner, Hammes, Lecourt, Trabucchi",Lecourt,4,France,0,1,0,0,0,1,Germany,Roemer,0,0,1,0,0,0,0,3799
61965CJ0033,33/65,1965,1965,5/20/65,12/1/65,German,195,5.876923077,0.214430498,"Donner, Hammes, Lecourt, Monaco, Strauss",Strauss,4,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,1,0,0,1146
61965CJ0034,34/65,1965,1966,6/3/65,12/15/66,German,560,3.033928571,0.212529294,"Delvaux, Lecourt, Trabucchi",Trabucchi,5,Italy,0,0,0,0,0,0,Germany,Roemer,0,0,0,0,0,0,1,1699
61965CJ0044,44/65,1965,1965,6/1/65,12/9/65,French,191,9.361256545,0.224144677,"Donner, Hammes, Lecourt, Monaco, Strauss",Strauss,4,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,1,0,0,1788
61965CJ0047,47/65,1965,1965,7/8/65,12/14/65,French,159,5.371069182,0.222110981,"Donner, Monaco, Strauss",Donner,8,Netherlands,0,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,854
61965CJ0048,48/65,1965,1966,9/23/65,3/1/66,German,159,5.918238994,0.215168925,"Donner, Hammes, Lecourt, Monaco, Trabucchi",Donner,8,Netherlands,0,0,0,0,0,0,France,Gand,0,0,1,1,0,0,0,941
61965CJ0049,49/65,1965,1966,7/27/65,4/28/66,Italian,275,4.821818182,0.201172737,"Delvaux, Donner, Hammes, Lecourt, Monaco",Monaco,2,Italy,1,0,0,0,0,0,France,Gand,0,0,1,0,0,0,0,1326
61965CJ0050,50/65,1965,1966,7/28/65,6/16/66,Italian,323,4.077399381,0.218819378,"Delvaux, Donner, Hammes, Lecourt, Monaco",Monaco,2,Italy,1,0,0,0,0,0,France,Gand,0,0,1,0,0,0,0,1317
61965CJ0051,51/65,1965,1966,7/28/65,4/28/66,Italian,274,5.540145985,0.198525249,"Delvaux, Donner, Hammes, Lecourt, Monaco",Monaco,2,Italy,1,0,0,0,0,0,France,Gand,0,0,1,0,0,0,0,1518
61965CJ0052,52/65,1965,1966,8/23/65,6/16/66,German,297,7.686868687,0.221827701,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Hammes,12,Luxembourg,1,0,0,0,1,1,Germany,Roemer,0,0,1,0,0,0,0,2283
61965CJ0054,54/65,1965,1966,10/4/65,6/16/66,French,255,12.38823529,0.204852316,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Strauss,4,Germany,1,0,0,0,0,0,France,Gand,0,0,1,0,0,1,0,3159
61965CJ0056,56/65,1965,1966,11/19/65,6/30/66,French,223,14.632287,0.23981472,"Delvaux, Donner, Hammes, Lecourt, Trabucchi",Lecourt,4,France,0,1,0,0,0,1,Germany,Roemer,0,0,0,0,1,0,0,3263
61965CJ0057,57/65,1965,1966,11/26/65,6/16/66,German,202,8.821782178,0.232062316,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Donner,8,Netherlands,0,0,0,0,0,0,France,Gand,0,0,0,0,1,0,0,1782
61965CJ0059,59/65,1965,1966,12/13/65,12/15/66,French,367,4.80653951,0.209457645,"Delvaux, Lecourt, Trabucchi",Lecourt,4,France,0,1,0,0,0,1,Germany,Roemer,0,0,0,0,0,0,1,1764
61965CJ0061,61/65,1965,1966,12/10/65,6/30/66,Dutch,202,19.3019802,0.237935723,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Strauss,4,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,1,0,0,3899
61965CJ0062,62/65,1965,1966,12/31/65,12/15/66,French,349,6.555873926,0.202263003,"Delvaux, Lecourt, Trabucchi",Delvaux,9,Belgium,0,0,1,1,0,1,Germany,Roemer,0,0,0,0,0,1,1,2288
61966CJ0003,24167,1966,1966,2/16/66,12/14/66,French,301,10.46843854,0.216799051,"Donner, Monaco, Strauss",Strauss,5,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,0,0,1,3151
61966CJ0004,24198,1966,1966,2/16/66,7/13/66,Dutch,147,12.06122449,0.231165388,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Strauss,5,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,1,0,0,1773
61966CJ0005,24228,1966,1967,2/17/66,7/14/67,German,512,10.25390625,0.219355128,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Donner,9,Netherlands,0,0,0,0,0,0,France,Gand,0,0,0,0,0,1,0,5250
61966CJ0008,24320,1966,1967,3/2/66,3/15/67,"Dutch, French, German",378,7.767195767,0.20463817,"Donner, Lecourt, Monaco, Strauss, Trabucchi",Lecourt,5,France,0,1,0,0,0,1,Germany,Roemer,0,0,1,0,0,0,0,2936
61966CJ0012,24442,1966,1967,3/18/66,6/22/67,French,461,6.119305857,0.20651447,"Delvaux, Strauss, Trabucchi",Delvaux,10,Belgium,0,0,1,1,0,1,Germany,Roemer,0,0,0,0,0,1,1,2821
61966CJ0026,26/66,1966,1967,9/5/66,6/14/67,Dutch,282,8.007092199,0.209576439,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Trabucchi,6,Italy,0,0,0,0,0,0,Germany,Roemer,0,0,1,0,0,0,0,2258
61966CJ0028,28/66,1966,1968,9/21/66,2/8/68,Dutch,505,6.538613861,0.220421596,"Donner, Lecourt, Mertens de Wilmars, Monaco, Pescatore, Strauss, Trabucchi",Monaco,3,Italy,1,0,0,0,0,0,France,Gand,0,0,1,0,0,0,0,3302
61966CJ0030,30/66,1966,1967,12/7/66,11/30/67,German,358,11.57541899,0.22100058,"Donner, Lecourt, Mertens de Wilmars, Monaco, Trabucchi",Donner,9,Netherlands,0,0,0,0,0,0,France,Gand,0,0,0,0,0,1,0,4144
61967CJ0001,24473,1967,1967,1/4/67,7/5/67,French,182,12.76373626,0.234547152,"Delvaux, Donner, Hammes, Lecourt, Monaco, Strauss, Trabucchi",Strauss,6,Germany,1,0,0,0,0,0,France,Gand,0,0,0,0,1,0,0,2323
61967CJ0002,24504,1967,1967,1/23/67,7/5/67,French,163,13.76687117,0.22747935,"Donner, Lecourt, Monaco, Strauss, Trabucchi",Trabucchi,7,Italy,0,0,0,0,0,0,Germany,Roemer,0,0,0,0,1,0,0,2244
